ticker,latest,prev_close,pct_change,fetched_at
NBIS,90.41000366210938,89.19000244140625,1.3678676839420538,2025-09-13T21:07:39.288203
TECK,41.88999938964844,41.65999984741211,0.5520872373469669,2025-09-13T21:07:39.547132
GLXY,29.700000762939453,28.8700008392334,2.874956354618846,2025-09-13T21:07:39.768296
DCI,80.8499984741211,81.61000061035156,-0.9312610348566384,2025-09-13T21:07:40.076294
CRWV,111.95999908447266,112.69000244140625,-0.6477978002646355,2025-09-13T21:07:40.280271
CNC,33.2599983215332,34.08000183105469,-2.4061134550006784,2025-09-13T21:07:40.472421
